YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,ARRIVAL_DELAY,DISTANCE
2015,4,24,5,EV,4631,N14558,CAK,ORD,1103,1055,-8,11,1106,87,81,63,1109,7,1130,1116,0,0,,NA,NA,NA,NA,NA,-14,343
2015,4,24,5,B6,1563,N715JB,ORD,SJU,1149,1141,-8,12,1153,266,229,210,1623,7,1715,1630,0,0,,NA,NA,NA,NA,NA,-45,2072
2015,4,24,5,AS,670,N546AS,SEA,AUS,1200,1159,-1,20,1219,225,249,225,1804,4,1745,1808,0,0,,23,0,0,0,0,23,1770
2015,4,24,5,OO,6454,N772SK,RNO,SFO,1413,1427,14,18,1445,67,74,52,1537,4,1520,1541,0,0,,7,0,0,14,0,21,192
2015,4,24,5,DL,674,N661DN,STT,ATL,1430,1625,115,10,1635,253,233,217,2012,6,1843,2018,0,0,,0,0,95,0,0,95,1599
2015,4,24,5,WN,1099,N909WN,LAS,SFO,1435,1435,0,16,1451,95,92,68,1559,8,1610,1607,0,0,,NA,NA,NA,NA,NA,-3,414
2015,4,24,5,AA,332,N482AA,RDU,ORD,1500,1454,-6,12,1506,134,135,108,1554,15,1614,1609,0,0,,NA,NA,NA,NA,NA,-5,646
2015,4,24,5,DL,856,N358NW,SLC,SAN,1500,1456,-4,9,1505,109,101,89,1534,3,1549,1537,0,0,,NA,NA,NA,NA,NA,-12,626
2015,4,24,5,EV,5066,N856AS,ATL,DHN,1726,1722,-4,14,1736,54,52,36,1712,2,1720,1714,0,0,,NA,NA,NA,NA,NA,-6,170
2015,4,24,5,WN,1017,N653SW,DEN,DTW,1845,1916,31,12,1928,165,149,130,2338,7,2330,2345,0,0,,0,0,1,14,0,15,1123
2015,4,24,5,MQ,2951,N543MQ,DSM,ORD,1850,1844,-6,8,1852,80,83,47,1939,28,2010,2007,0,0,,NA,NA,NA,NA,NA,-3,299
2015,4,24,5,WN,350,N908WN,DEN,BWI,1900,2144,164,11,2155,205,173,159,234,3,25,237,0,0,,0,0,1,131,0,132,1491
2015,4,24,5,EV,4974,N195PQ,MSP,IAH,1925,2030,65,45,2115,174,212,164,2359,3,2219,2,0,0,,38,0,65,0,0,103,1034
2015,4,24,5,WN,2419,N449WN,LAS,SAT,2025,2046,21,7,2053,150,137,127,100,3,55,103,0,0,,NA,NA,NA,NA,NA,8,1069
2015,4,24,5,EV,4584,N12175,IAH,VPS,2030,2054,24,14,2108,94,84,64,2212,6,2204,2218,0,0,,NA,NA,NA,NA,NA,14,528
2015,4,24,5,UA,1724,N69840,KOA,SFO,2105,2120,15,12,2132,312,305,288,520,5,517,525,0,0,,NA,NA,NA,NA,NA,8,2367
2015,4,24,5,EV,4926,N741EV,DTW,ATW,2130,2128,-2,11,2139,83,67,53,2132,3,2153,2135,0,0,,NA,NA,NA,NA,NA,-18,296
2015,4,25,6,WN,960,N364SW,PIT,ATL,615,610,-5,27,637,105,117,84,801,6,800,807,0,0,,NA,NA,NA,NA,NA,7,526
2015,4,25,6,DL,2353,N910AT,CAK,ATL,615,610,-5,11,621,113,99,80,741,8,808,749,0,0,,NA,NA,NA,NA,NA,-19,528
2015,4,25,6,F9,326,N918FR,DEN,MSP,655,650,-5,12,702,114,109,91,933,6,949,939,0,0,,NA,NA,NA,NA,NA,-10,680
2015,4,25,6,MQ,3280,N615MQ,DFW,XNA,700,702,2,12,714,70,59,44,758,3,810,801,0,0,,NA,NA,NA,NA,NA,-9,280
2015,4,25,6,WN,4564,N396SW,RDU,STL,835,835,0,10,845,125,137,121,946,6,940,952,0,0,,NA,NA,NA,NA,NA,12,667
2015,4,25,6,US,445,N176UW,CLT,DEN,935,931,-4,12,943,216,213,195,1058,6,1111,1104,0,0,,NA,NA,NA,NA,NA,-7,1337
2015,4,25,6,OO,2786,N899SK,SBA,PHX,955,952,-3,16,1008,87,95,64,1112,15,1122,1127,0,0,,NA,NA,NA,NA,NA,5,455
2015,4,25,6,WN,4831,N637SW,TPA,MCI,1040,1037,-3,12,1049,165,173,155,1224,6,1225,1230,0,0,,NA,NA,NA,NA,NA,5,1048
2015,4,25,6,OO,7377,N8968E,SLC,BTM,1110,1108,-2,15,1123,85,86,66,1229,5,1235,1234,0,0,,NA,NA,NA,NA,NA,-1,358
2015,4,25,6,AA,1019,N3AFAA,MIA,LGA,1135,1128,-7,10,1138,177,157,144,1402,3,1432,1405,0,0,,NA,NA,NA,NA,NA,-27,1096
2015,4,25,6,EV,4924,N718EV,BTR,ATL,1200,1241,41,13,1254,84,87,64,1458,10,1424,1508,0,0,,3,0,0,41,0,44,448
2015,4,25,6,AA,2494,N520AA,RNO,DFW,1205,1155,-10,12,1207,197,191,170,1657,9,1722,1706,0,0,,NA,NA,NA,NA,NA,-16,1345
2015,4,25,6,OO,4474,N437SW,DAY,MSP,1219,1214,-5,13,1227,118,106,88,1255,5,1317,1300,0,0,,NA,NA,NA,NA,NA,-17,574
2015,4,25,6,EV,4387,N17524,IAH,MOB,1315,1317,2,16,1333,80,NA,NA,1729,6,1435,1735,1,0,,NA,NA,NA,NA,NA,NA,427
2015,4,25,6,US,1781,N804AW,LGA,CLT,1550,1625,35,21,1646,125,128,92,1818,15,1755,1833,0,0,,3,0,35,0,0,38,544
2015,4,25,6,WN,3652,N269WN,SJU,MCO,1600,1600,0,20,1620,195,196,171,1911,5,1915,1916,0,0,,NA,NA,NA,NA,NA,1,1189
2015,4,25,6,OO,6402,N983SW,SFO,EUG,1635,1625,-10,17,1642,98,107,86,1808,4,1813,1812,0,0,,NA,NA,NA,NA,NA,-1,451
2015,4,25,6,F9,364,N905FR,DEN,MKE,2025,2140,75,9,2149,131,125,109,38,7,2336,45,0,0,,21,0,18,30,0,69,896
2015,4,25,6,OO,5302,N919SW,SFO,PSC,2040,NA,NA,NA,NA,110,NA,NA,NA,NA,2230,NA,0,1,A,NA,NA,NA,NA,NA,NA,620
2015,4,26,7,AA,1364,N3KSAA,DFW,MIA,500,455,-5,13,508,161,151,130,818,8,841,826,0,0,,NA,NA,NA,NA,NA,-15,1121
2015,4,26,7,DL,1633,N967AT,ATL,HOU,829,829,0,13,842,130,150,110,932,27,939,959,0,0,,20,0,0,0,0,20,696
2015,4,26,7,WN,580,N788SA,BWI,ATL,940,952,12,8,1000,120,102,87,1127,7,1140,1134,0,0,,NA,NA,NA,NA,NA,-6,577
2015,4,26,7,WN,2494,N449WN,SAT,SAN,1030,1052,22,6,1058,180,171,163,1141,2,1130,1143,0,0,,NA,NA,NA,NA,NA,13,1129
2015,4,26,7,EV,6136,N26549,ORD,CHS,1053,1117,24,10,1127,132,114,96,1403,8,1405,1411,0,0,,NA,NA,NA,NA,NA,6,760
2015,4,26,7,OO,5339,N959SW,SFO,OTH,1143,1138,-5,13,1151,92,91,74,1305,4,1315,1309,0,0,,NA,NA,NA,NA,NA,-6,412
2015,4,26,7,MQ,3227,N617MQ,DFW,GRI,1200,1209,9,15,1224,116,108,84,1348,9,1356,1357,0,0,,NA,NA,NA,NA,NA,1,561
2015,4,26,7,AA,1201,N597AA,AUS,ORD,1416,1410,-6,12,1422,164,153,127,1629,14,1700,1643,0,0,,NA,NA,NA,NA,NA,-17,978
2015,4,26,7,US,1929,N806AW,CLT,DTW,1435,1430,-5,14,1444,108,97,76,1600,7,1623,1607,0,0,,NA,NA,NA,NA,NA,-16,500
2015,4,26,7,OO,6516,N790SK,IAH,SAT,1508,1502,-6,17,1519,64,57,37,1556,3,1612,1559,0,0,,NA,NA,NA,NA,NA,-13,191
2015,4,26,7,DL,1287,N3732J,DTW,BNA,1525,1543,18,14,1557,95,91,73,1610,4,1600,1614,0,0,,NA,NA,NA,NA,NA,14,456
2015,4,26,7,WN,2518,N600WN,SAT,TPA,1605,1604,-1,9,1613,140,127,113,1906,5,1925,1911,0,0,,NA,NA,NA,NA,NA,-14,972
2015,4,26,7,US,617,N756US,CMH,LAX,1630,1627,-3,10,1637,299,266,250,1747,6,1829,1753,0,0,,NA,NA,NA,NA,NA,-36,1995
2015,4,26,7,EV,5192,N137EV,MLI,ATL,1701,1706,5,9,1715,108,98,84,1939,5,1949,1944,0,0,,NA,NA,NA,NA,NA,-5,633
2015,4,26,7,US,609,N180US,CLT,SEA,1810,1809,-1,34,1843,339,354,313,2056,7,2049,2103,0,0,,NA,NA,NA,NA,NA,14,2279
2015,4,26,7,AA,956,N3CUAA,MIA,RDU,2005,2017,12,20,2037,129,128,102,2219,6,2214,2225,0,0,,NA,NA,NA,NA,NA,11,700
2015,4,26,7,US,436,N152UW,PHX,SFO,2015,2007,-8,20,2027,127,132,105,2212,7,2222,2219,0,0,,NA,NA,NA,NA,NA,-3,651
2015,4,27,1,UA,1091,N24715,IAH,DEN,540,718,98,29,747,156,150,114,841,7,716,848,0,0,,0,0,92,0,0,92,862
2015,4,27,1,UA,1746,N81449,DEN,LAS,755,749,-6,11,800,114,98,79,819,8,849,827,0,0,,NA,NA,NA,NA,NA,-22,628
2015,4,27,1,NK,667,N621NK,BWI,DFW,800,829,29,12,841,192,220,191,1052,17,1012,1109,0,0,,57,0,0,0,0,57,1217
2015,4,27,1,EV,6183,N13123,DEN,LBB,1118,1117,-1,12,1129,86,94,73,1342,9,1344,1351,0,0,,NA,NA,NA,NA,NA,7,456
2015,4,27,1,AA,306,N4UBAA,IND,DFW,1135,1130,-5,11,1141,143,146,126,1247,9,1258,1256,0,0,,NA,NA,NA,NA,NA,-2,761
2015,4,27,1,WN,28,N618WN,HOU,DAL,1300,1308,8,10,1318,55,55,42,1400,3,1355,1403,0,0,,NA,NA,NA,NA,NA,8,239
2015,4,27,1,MQ,3057,N510MQ,GRR,ORD,1422,1445,23,14,1459,63,57,30,1429,13,1425,1442,0,0,,0,0,5,12,0,17,137
2015,4,27,1,UA,501,N490UA,EWR,BOS,1425,1511,46,29,1540,75,75,44,1624,2,1540,1626,0,0,,0,0,46,0,0,46,200
2015,4,27,1,WN,3324,N7730A,MDW,HOU,1425,1426,1,7,1433,160,153,141,1654,5,1705,1659,0,0,,NA,NA,NA,NA,NA,-6,937
2015,4,27,1,WN,1982,N389SW,DAL,LBB,1445,1452,7,10,1502,65,64,50,1552,4,1550,1556,0,0,,NA,NA,NA,NA,NA,6,293
2015,4,27,1,DL,1854,N946DN,DTW,DEN,1540,1540,0,22,1602,192,176,149,1631,5,1652,1636,0,0,,NA,NA,NA,NA,NA,-16,1123
2015,4,27,1,US,2027,N184US,LAS,PHX,1635,1632,-3,32,1704,69,82,45,1749,5,1744,1754,0,0,,NA,NA,NA,NA,NA,10,255
2015,4,27,1,WN,870,N640SW,HOU,STL,1715,2028,193,16,2044,115,112,93,2217,3,1910,2220,0,0,,0,0,15,175,0,190,687
2015,4,27,1,WN,4365,N8320J,MCI,MDW,1800,1758,-2,7,1805,85,74,63,1908,4,1925,1912,0,0,,NA,NA,NA,NA,NA,-13,405
2015,4,27,1,AA,177,N784AA,JFK,SFO,1800,1759,-1,33,1832,402,359,319,2051,7,2142,2058,0,0,,NA,NA,NA,NA,NA,-44,2586
2015,4,27,1,DL,2592,N3762Y,LAX,MSY,1810,1805,-5,10,1815,213,202,187,2322,5,2343,2327,0,0,,NA,NA,NA,NA,NA,-16,1670
2015,4,27,1,OO,5562,N975SW,XNA,ORD,1850,1903,13,16,1919,106,100,77,2036,7,2036,2043,0,0,,NA,NA,NA,NA,NA,7,522
2015,4,27,1,US,1708,N127UW,PHL,BOS,2115,2116,1,16,2132,84,80,57,2229,7,2239,2236,0,0,,NA,NA,NA,NA,NA,-3,280
2015,4,28,2,OO,7382,N426SW,CPR,SLC,600,552,-8,19,611,82,71,47,658,5,722,703,0,0,,NA,NA,NA,NA,NA,-19,320
2015,4,28,2,DL,2030,N3734B,MDW,ATL,600,552,-8,11,603,113,97,80,823,6,853,829,0,0,,NA,NA,NA,NA,NA,-24,591
2015,4,28,2,DL,104,N831DN,ATL,BOS,725,724,-1,17,741,149,139,115,936,7,954,943,0,0,,NA,NA,NA,NA,NA,-11,946
2015,4,28,2,EV,4120,N14158,LGA,CLE,822,820,-2,19,839,113,92,67,946,6,1015,952,0,0,,NA,NA,NA,NA,NA,-23,419
2015,4,28,2,WN,2494,N439WN,HOU,SAT,905,903,-2,18,921,55,61,38,959,5,1000,1004,0,0,,NA,NA,NA,NA,NA,4,192
2015,4,28,2,OO,5513,N732SK,SMF,LAX,1022,1016,-6,19,1035,93,91,62,1137,10,1155,1147,0,0,,NA,NA,NA,NA,NA,-8,373
2015,4,28,2,WN,279,N295WN,LAS,SNA,1330,1329,-1,12,1341,60,56,37,1418,7,1430,1425,0,0,,NA,NA,NA,NA,NA,-5,226
2015,4,28,2,UA,1248,N57439,EWR,BOS,1336,1333,-3,28,1401,73,75,40,1441,7,1449,1448,0,0,,NA,NA,NA,NA,NA,-1,200
2015,4,28,2,US,1827,N948UW,PHL,MSY,1345,1340,-5,21,1401,178,186,163,1544,2,1543,1546,0,0,,NA,NA,NA,NA,NA,3,1089
2015,4,28,2,B6,2416,N652JB,AUS,MCO,1649,1643,-6,14,1657,144,130,112,1949,4,2013,1953,0,0,,NA,NA,NA,NA,NA,-20,994
2015,4,28,2,AA,199,N3KRAA,JFK,ORD,1700,1655,-5,14,1709,174,151,114,1803,23,1854,1826,0,0,,NA,NA,NA,NA,NA,-28,740
2015,4,28,2,US,1851,N563UW,LGA,CLT,1710,1702,-8,60,1802,123,144,79,1921,5,1913,1926,0,0,,NA,NA,NA,NA,NA,13,544
2015,4,28,2,B6,599,N183JB,BDL,DCA,1731,1731,0,7,1738,86,71,62,1840,2,1857,1842,0,0,,NA,NA,NA,NA,NA,-15,313
2015,4,28,2,WN,1122,N255WN,SMF,LAS,1750,1749,-1,6,1755,80,71,61,1856,4,1910,1900,0,0,,NA,NA,NA,NA,NA,-10,397
2015,4,28,2,EV,2561,N906EV,DFW,JAN,1825,1823,-2,19,1842,87,77,55,1937,3,1952,1940,0,0,,NA,NA,NA,NA,NA,-12,408
2015,4,28,2,WN,1528,N391SW,RSW,IND,1900,1900,0,7,1907,150,139,128,2115,4,2130,2119,0,0,,NA,NA,NA,NA,NA,-11,945
2015,4,28,2,DL,2291,N988DL,ATL,CLE,1936,1932,-4,16,1948,105,101,79,2107,6,2121,2113,0,0,,NA,NA,NA,NA,NA,-8,554
2015,4,28,2,WN,1699,N8323C,MDW,SLC,1945,1943,-2,8,1951,210,174,162,2133,4,2215,2137,0,0,,NA,NA,NA,NA,NA,-38,1259
2015,4,28,2,DL,769,N944DN,ATL,MKE,2205,2203,-2,21,2224,124,117,92,2256,4,2309,2300,0,0,,NA,NA,NA,NA,NA,-9,669
2015,4,29,3,NK,298,N519NK,LAS,IAH,122,118,-4,17,135,172,169,144,559,8,614,607,0,0,,NA,NA,NA,NA,NA,-7,1222
2015,4,29,3,DL,1069,N930DL,OMA,ATL,540,537,-3,10,547,141,135,111,838,14,901,852,0,0,,NA,NA,NA,NA,NA,-9,821
2015,4,29,3,EV,5920,N14923,ORD,LEX,816,810,-6,8,818,80,65,50,1008,7,1036,1015,0,0,,NA,NA,NA,NA,NA,-21,323
2015,4,29,3,NK,107,N509NK,DFW,SAN,840,905,25,27,932,185,182,151,1003,4,945,1007,0,0,,4,0,18,0,0,22,1171
2015,4,29,3,DL,2292,N6704Z,PHX,MSP,915,905,-10,23,928,190,198,169,1417,6,1425,1423,0,0,,NA,NA,NA,NA,NA,-2,1276
2015,4,29,3,DL,1356,N325US,SLC,AUS,951,944,-7,20,1004,164,178,149,1333,9,1335,1342,0,0,,NA,NA,NA,NA,NA,7,1086
2015,4,29,3,US,1955,N708UW,PHL,MSY,1000,949,-11,32,1021,190,190,153,1154,5,1210,1159,0,0,,NA,NA,NA,NA,NA,-11,1089
2015,4,29,3,WN,909,N694SW,TPA,MKE,1105,1101,-4,8,1109,165,162,150,1239,4,1250,1243,0,0,,NA,NA,NA,NA,NA,-7,1075
2015,4,29,3,AA,96,N499AA,STL,DFW,1238,1342,64,14,1356,109,101,77,1513,10,1427,1523,0,0,,0,0,35,21,0,56,550
2015,4,29,3,OO,4499,N689CA,SLC,ABQ,1515,1529,14,18,1547,98,96,70,1657,8,1653,1705,0,0,,NA,NA,NA,NA,NA,12,493
2015,4,29,3,DL,2658,N977DL,MIA,LGA,1539,1542,3,19,1601,185,174,147,1828,8,1844,1836,0,0,,NA,NA,NA,NA,NA,-8,1096
2015,4,29,3,OO,2816,N468CA,PHX,SLC,1845,1842,-3,15,1857,105,90,72,2109,3,2130,2112,0,0,,NA,NA,NA,NA,NA,-18,507
2015,4,29,3,WN,3674,N929WN,DEN,BNA,2010,2007,-3,17,2024,155,151,129,2333,5,2345,2338,0,0,,NA,NA,NA,NA,NA,-7,1014
2015,4,29,3,US,632,N657AW,PHX,JFK,2135,2134,-1,14,2148,285,299,278,526,7,520,533,0,0,,NA,NA,NA,NA,NA,13,2153
2015,4,29,3,MQ,2910,N621MQ,ORD,TVC,2145,2143,-2,25,2208,67,78,47,2355,6,2352,1,0,0,,NA,NA,NA,NA,NA,9,224
2015,4,30,4,DL,2637,N923DN,GRR,DTW,545,539,-6,10,549,59,50,29,618,11,644,629,0,0,,NA,NA,NA,NA,NA,-15,120
2015,4,30,4,EV,4451,N13132,BHM,IAH,610,605,-5,14,619,115,110,89,748,7,805,755,0,0,,NA,NA,NA,NA,NA,-10,562
2015,4,30,4,EV,5782,N13538,LIT,IAH,630,629,-1,9,638,90,84,60,738,15,800,753,0,0,,NA,NA,NA,NA,NA,-7,374
2015,4,30,4,OO,4695,N629BR,GRR,CVG,729,810,41,10,820,68,67,52,912,5,837,917,0,0,,0,0,40,0,0,40,268
2015,4,30,4,US,531,N829AW,PHX,RNO,949,1009,20,17,1026,110,105,85,1151,3,1139,1154,0,0,,0,0,3,12,0,15,601
2015,4,30,4,OO,2839,N423SW,ORD,ICT,1010,1043,33,17,1100,120,103,81,1221,5,1210,1226,0,0,,0,0,16,0,0,16,588
2015,4,30,4,AA,1524,N864AA,LAS,DFW,1110,1101,-9,13,1114,166,162,137,1531,12,1556,1543,0,0,,NA,NA,NA,NA,NA,-13,1055
2015,4,30,4,VX,218,N626VA,SFO,AUS,1130,1129,-1,19,1148,205,217,192,1700,6,1655,1706,0,0,,NA,NA,NA,NA,NA,11,1504
2015,4,30,4,DL,1341,N944DL,ATL,GSP,1200,1157,-3,14,1211,50,48,28,1239,6,1250,1245,0,0,,NA,NA,NA,NA,NA,-5,153
2015,4,30,4,HA,181,N492HA,ITO,HNL,1302,1304,2,8,1312,53,56,36,1348,12,1355,1400,0,0,,NA,NA,NA,NA,NA,5,216
2015,4,30,4,EV,4935,N854AS,DTW,DSM,1351,1347,-4,11,1358,116,93,76,1414,6,1447,1420,0,0,,NA,NA,NA,NA,NA,-27,534
2015,4,30,4,EV,5938,N11184,PWM,ORD,1628,1617,-11,14,1631,166,146,120,1731,12,1814,1743,0,0,,NA,NA,NA,NA,NA,-31,900
2015,4,30,4,UA,1745,N78509,IAD,MCO,1735,1804,29,31,1835,140,149,108,2023,10,1955,2033,0,0,,9,0,0,0,29,38,758
2015,4,30,4,MQ,3327,N853MQ,SJT,DFW,1823,1815,-8,8,1823,62,59,44,1907,7,1925,1914,0,0,,NA,NA,NA,NA,NA,-11,229
2015,4,30,4,OO,2883,N868CA,SAN,LAX,2014,2022,8,13,2035,46,44,25,2100,6,2100,2106,0,0,,NA,NA,NA,NA,NA,6,109
2015,5,1,5,AA,1094,N3FRAA,SEA,DFW,510,505,-5,12,517,235,221,201,1038,8,1105,1046,0,0,,NA,NA,NA,NA,NA,-19,1660
2015,5,1,5,UA,1568,N36247,EWR,PBI,600,609,9,19,628,171,164,140,848,5,851,853,0,0,,NA,NA,NA,NA,NA,2,1023
2015,5,1,5,WN,442,N938WN,HOU,STL,805,809,4,14,823,115,121,102,1005,5,1000,1010,0,0,,NA,NA,NA,NA,NA,10,687
2015,5,1,5,US,649,N913US,PHX,DFW,910,955,45,15,1010,151,133,111,1401,7,1341,1408,0,0,,0,0,1,26,0,27,868
2015,5,1,5,OO,2781,N944SW,PHX,SBP,1000,1052,52,24,1116,107,100,73,1229,3,1147,1232,0,0,,0,0,7,38,0,45,509
2015,5,1,5,DL,2481,N927DA,ATL,OKC,1030,1025,-5,16,1041,134,130,110,1131,4,1144,1135,0,0,,NA,NA,NA,NA,NA,-9,761
2015,5,1,5,EV,4164,N13997,DCA,CLE,1030,1049,19,44,1133,81,97,49,1222,4,1151,1226,0,0,,16,0,18,1,0,35,310
2015,5,1,5,AS,305,N799AS,SFO,SEA,1300,1258,-2,11,1309,131,108,92,1441,5,1511,1446,0,0,,NA,NA,NA,NA,NA,-25,679
2015,5,1,5,DL,1402,N534US,LAS,ATL,1349,1346,-3,30,1416,241,260,207,2043,23,2050,2106,0,0,,16,0,0,0,0,16,1747
2015,5,1,5,OO,4713,N603QX,SLC,SMF,1505,1500,-5,17,1517,108,101,80,1537,4,1553,1541,0,0,,NA,NA,NA,NA,NA,-12,532
2015,5,1,5,DL,2607,N3771K,BNA,LAX,1647,1652,5,12,1704,265,244,223,1847,9,1912,1856,0,0,,NA,NA,NA,NA,NA,-16,1797
2015,5,1,5,WN,1345,N465WN,MDW,AUS,1930,1928,-2,15,1943,160,151,129,2152,7,2210,2159,0,0,,NA,NA,NA,NA,NA,-11,972
2015,5,1,5,B6,695,N283JB,HPN,MCO,2050,NA,NA,NA,NA,153,NA,NA,NA,NA,2323,NA,0,1,A,NA,NA,NA,NA,NA,NA,972
2015,5,1,5,WN,1792,N951WN,DEN,AUS,2055,2047,-8,14,2101,130,120,102,2343,4,5,2347,0,0,,NA,NA,NA,NA,NA,-18,775
2015,5,1,5,WN,196,N625SW,OAK,SLC,2110,2110,0,10,2120,95,100,85,2345,5,2345,2350,0,0,,NA,NA,NA,NA,NA,5,588
2015,5,1,5,WN,157,N426WN,MDW,SAT,2135,2218,43,8,2226,165,151,140,46,3,20,49,0,0,,0,0,0,29,0,29,1036
2015,5,1,5,WN,3054,N727SW,DEN,LAX,2225,2225,0,7,2232,150,135,119,2331,9,2355,2340,0,0,,NA,NA,NA,NA,NA,-15,862
2015,5,2,6,WN,1311,N634SW,BOS,STL,710,705,-5,25,730,185,175,147,857,3,915,900,0,0,,NA,NA,NA,NA,NA,-15,1047
2015,5,2,6,DL,80,N137DL,LAX,ATL,745,759,14,13,812,263,240,223,1455,4,1508,1459,0,0,,NA,NA,NA,NA,NA,-9,1947
2015,5,2,6,VX,406,N638VA,LAX,JFK,1040,1043,3,7,1050,335,315,300,1850,8,1915,1858,0,0,,NA,NA,NA,NA,NA,-17,2475
2015,5,2,6,EV,5443,N937EV,XNA,ATL,1050,1141,51,12,1153,105,105,86,1419,7,1335,1426,0,0,,0,0,0,51,0,51,589
2015,5,2,6,OO,2772,N886AS,PSP,PHX,1510,1505,-5,17,1522,65,67,45,1607,5,1615,1612,0,0,,NA,NA,NA,NA,NA,-3,261
2015,5,2,6,WN,2497,N694SW,FLL,MDW,1735,1734,-1,12,1746,200,196,168,1934,16,1955,1950,0,0,,NA,NA,NA,NA,NA,-5,1167
2015,5,3,7,UA,1519,N37255,MCO,EWR,555,559,4,13,612,157,149,127,819,9,832,828,0,0,,NA,NA,NA,NA,NA,-4,937
2015,5,3,7,DL,1345,N945DN,TUS,ATL,610,605,-5,10,615,208,203,187,1222,6,1238,1228,0,0,,NA,NA,NA,NA,NA,-10,1541
2015,5,3,7,AA,2354,N3MLAA,ORD,LAS,724,722,-2,13,735,242,223,203,858,7,926,905,0,0,,NA,NA,NA,NA,NA,-21,1514
2015,5,3,7,EV,4206,N13978,CLT,EWR,1030,1027,-3,13,1040,116,108,84,1204,11,1226,1215,0,0,,NA,NA,NA,NA,NA,-11,529
2015,5,3,7,DL,1188,N351NB,PHL,MSP,1435,1429,-6,8,1437,167,145,132,1549,5,1622,1554,0,0,,NA,NA,NA,NA,NA,-28,980
2015,5,3,7,WN,4186,N944WN,SNA,PHX,1500,1459,-1,9,1508,70,68,53,1601,6,1610,1607,0,0,,NA,NA,NA,NA,NA,-3,338
2015,5,3,7,OO,2849,N863AS,LAX,SJC,1530,1530,0,25,1555,69,78,49,1644,4,1639,1648,0,0,,NA,NA,NA,NA,NA,9,308
2015,5,3,7,OO,5465,N913SW,RKS,DEN,1603,1602,-1,11,1613,70,64,49,1702,4,1713,1706,0,0,,NA,NA,NA,NA,NA,-7,260
2015,5,3,7,OO,3480,N218AG,SLC,SAN,1735,1738,3,14,1752,110,108,91,1823,3,1825,1826,0,0,,NA,NA,NA,NA,NA,1,626
2015,5,3,7,VX,77,N852VA,IAD,SFO,1850,1850,0,9,1859,360,329,313,2112,7,2150,2119,0,0,,NA,NA,NA,NA,NA,-31,2419
2015,5,3,7,WN,483,N566WN,BWI,BOS,1920,2049,89,9,2058,85,76,62,2200,5,2045,2205,0,0,,0,0,4,76,0,80,369
2015,5,3,7,WN,1724,N555LV,SAN,SFO,2130,2130,0,9,2139,90,77,62,2241,6,2300,2247,0,0,,NA,NA,NA,NA,NA,-13,447
2015,5,3,7,AA,1290,N027AA,DFW,MCI,2150,2146,-4,13,2159,97,87,69,2308,5,2327,2313,0,0,,NA,NA,NA,NA,NA,-14,460
2015,5,3,7,OO,6226,N756SK,SFO,RNO,2249,2247,-2,20,2307,65,57,33,2340,4,2354,2344,0,0,,NA,NA,NA,NA,NA,-10,192
2015,5,4,1,WN,2617,N7736A,ATL,LAX,830,825,-5,27,852,300,287,251,1003,9,1030,1012,0,0,,NA,NA,NA,NA,NA,-18,1947
2015,5,4,1,DL,2087,N358NB,MCI,MSP,916,910,-6,14,924,84,77,56,1020,7,1040,1027,0,0,,NA,NA,NA,NA,NA,-13,393
2015,5,4,1,DL,1742,N316NB,MSN,MSP,925,916,-9,14,930,68,59,41,1011,4,1033,1015,0,0,,NA,NA,NA,NA,NA,-18,228
2015,5,4,1,AA,1604,N014AA,IAH,DFW,945,937,-8,11,948,85,66,44,1032,11,1110,1043,0,0,,NA,NA,NA,NA,NA,-27,224
2015,5,4,1,US,835,N153UW,CLT,SJU,955,956,1,34,1030,225,240,197,1347,9,1340,1356,0,0,,15,0,1,0,0,16,1475
2015,5,4,1,AS,382,N613AS,PDX,SFO,1010,1202,112,18,1220,111,108,82,1342,8,1201,1350,0,0,,109,0,0,0,0,109,550
2015,5,4,1,UA,462,N437UA,LGA,IAH,1025,1020,-5,26,1046,241,223,185,1251,12,1326,1303,0,0,,NA,NA,NA,NA,NA,-23,1416
2015,5,4,1,DL,1473,N805DN,SEA,JFK,1100,1059,-1,22,1121,330,307,279,1900,6,1930,1906,0,0,,NA,NA,NA,NA,NA,-24,2422
2015,5,4,1,US,1835,N185UW,TPA,CLT,1335,1330,-5,15,1345,100,110,78,1503,17,1515,1520,0,0,,NA,NA,NA,NA,NA,5,507
2015,5,4,1,US,1790,N665AW,FLL,PHL,1400,1408,8,10,1418,168,155,138,1636,7,1648,1643,0,0,,NA,NA,NA,NA,NA,-5,992
2015,5,4,1,DL,1649,N693DL,LAX,MCO,1530,1538,8,17,1555,283,271,243,2258,11,2313,2309,0,0,,NA,NA,NA,NA,NA,-4,2218
